class,certainty
1,0.8658666496639228
1,0.9175387829187973
2,1.0
1,0.852485276874385
1,0.9398706999234145
1,0.7522287927793909
1,0.940410270069481
2,1.0
1,0.6860483852717317
2,0.5308602202483909
1,0.7202100325292488
2,0.562600386872002
2,1.0
2,1.0
2,1.0
1,0.8710402079216107
2,0.7191885577788925
2,1.0
2,0.7442308350345314
1,0.9244790511420947
2,0.6347640717861954
2,0.7630134752192064
1,0.9446365481814312
1,0.7627022889160335
2,0.6939985287896347
1,0.6791610852558726
2,0.6401500972010117
1,0.8619491269090926
1,0.9503806918488421
1,0.9256393200217936
2,1.0
1,0.9280114766674395
1,0.6301744224721871
1,0.8146188325463518
3,0.9620151281691587
2,0.7107690682913475
2,0.5634664541281632
2,1.0
2,1.0
1,0.9456599036073393
1,0.9096755504197216
1,0.8779076032181752
1,0.860767596759018
2,1.0
1,0.6569508219943786
2,0.6924682949404625
2,0.5210258480103803
2,0.8394052578155796
2,0.5294904620259563
2,1.0
1,0.8118407253268488
1,0.947965973505688
1,0.9010228740158687
2,1.0
1,0.9162911524785796
1,0.7493969989203133
